model,run,image_id,category,n_points,CC,SIM,KL,NSS,AUC,CC_partial
qwen-3.5-plus,10,52a3d2,web,41,0.3719585379555381,0.42416191977737805,2.132744566470958,0.6491564461975105,0.6790656861209698,0.3324659616610385
qwen-3.5-plus,2,587857,mobile,40,0.40369553385310225,0.4909596413077312,2.5762482307794765,0.6578315893212073,0.6799343477527602,0.3447582901169604
qwen-3.5-plus,3,587857,mobile,46,0.28499931629147846,0.4158764692765069,2.903287718825239,0.4369206639322978,0.645194181785287,0.2213797374709415
qwen-3.5-plus,1,587857,mobile,45,0.3266675808340269,0.43027004087863086,2.657611922723166,0.608604220129315,0.6570762650488436,0.2681616706867471
qwen-3.5-plus,4,587857,mobile,40,0.37382339454060975,0.4605851638312941,2.546374896331345,0.67122691005181,0.7080796195014387,0.31982283456288807
qwen-3.5-plus,6,587857,mobile,40,0.32277176569706817,0.4330893335547688,2.8568586238221836,0.5214113355928568,0.6616973043005295,0.2619419007083696
qwen-3.5-plus,5,587857,mobile,50,0.3861403248791625,0.45623540898417564,2.48486371422733,0.6698836679842521,0.6918139557365601,0.33388158068313467
qwen-3.5-plus,7,587857,mobile,50,0.4332360559946512,0.5007977396409137,1.7212122412781203,0.7903915731716022,0.7622866669002796,0.39124113907688374
qwen-3.5-plus,8,587857,mobile,50,0.4010396401124371,0.4791376805167114,1.7060707480653092,0.6986505961067698,0.7389356526104106,0.34939753501000514
qwen-3.5-plus,9,587857,mobile,48,0.4681902975552289,0.49060751041308104,1.7226422984603023,0.8856360658729819,0.7593974601712198,0.4206588122116339
qwen-3.5-plus,10,587857,mobile,40,0.3772063961467316,0.49461342787357254,2.151079831964698,0.6980408707956863,0.7081593992920036,0.3415991979472428
qwen-3.5-plus,2,58b56c,mobile,46,0.6376277879768761,0.6126913959882785,1.1479618380306917,0.9315920811716193,0.7594460602852275,0.5696216294855849
qwen-3.5-plus,1,58b56c,mobile,48,0.36606108277202354,0.43055243200868665,1.9795805656051118,0.45583474271906715,0.6421114228742051,0.2693724402320924
qwen-3.5-plus,3,58b56c,mobile,50,0.635327818548048,0.6183251600287133,0.8364064140097062,0.9575994451170108,0.7838914211081704,0.5614089384061035
qwen-3.5-plus,4,58b56c,mobile,48,0.5377021346445312,0.5680403070400585,1.1160830693192165,0.7295392924029256,0.7236023974054608,0.44975402928277713
